,MEASURE_INTERVAL_S,TX_COLLISION_TIMER_NOMINAL,hops,pdr,plr,aggregation_efficiency,energy
298,1800,990,0,1.0,0.0,0.9047619047619048,133675.98633939502
299,1800,990,0,1.0,0.0,0.9411764705882353,132988.18241079303
300,1800,990,0,1.0,0.0,0.9473684210526316,113847.8934160641
301,1800,990,0,1.0,0.0,0.0,129636.4795336196
302,1800,990,1,1.0,0.0,0.8888888888888888,102850.4821741948
303,1800,990,1,1.0,0.0,0.0,130648.69957170966
304,1800,990,1,1.0,0.0,0.8947368421052632,140031.70807511624
305,1800,990,1,0.9545454545454546,0.0,0.0,127349.90394680346
306,1800,990,1,1.0,0.0,0.9375,129809.45377772997
307,1800,990,1,1.0,0.0,0.0,123460.9322478302
308,1800,990,1,1.0,0.0,0.0,100680.23534291948
309,1800,990,1,1.0,0.0,0.0,94397.76636300562
310,1800,990,2,1.0,0.0,0.9444444444444444,99279.82704236015
311,1800,990,2,1.0,0.0,0.0,97078.18280906015
312,1800,990,2,1.0,0.0,0.0,117169.9242810003
313,1800,990,2,1.0,0.0,0.0,117563.30794235514
314,1800,990,2,1.0,0.0,0.0,117740.98796170787
315,1800,990,2,0.9545454545454546,0.0,0.8636363636363636,111905.87621726544
316,1800,990,2,1.0,0.0,0.0,124082.51416644953
317,1800,990,3,0.9545454545454546,0.0,0.0,97669.19938074768
318,1800,990,3,1.0,0.0,0.0,97599.73476661473
319,1800,990,3,0.9545454545454546,0.0,0.0,102299.09992149443
320,1800,1080,0,1.0,0.0,0.0,122044.77935364707
321,1800,1080,0,1.0,0.0,0.0,123197.10736679651
322,1800,1080,0,1.0,0.0,0.0,126229.10059795582
323,1800,1080,0,1.0,0.0,0.9444444444444444,135604.37513916142
324,1800,1080,0,1.0,0.0,0.0,132312.04810948702
325,1800,1080,0,1.0,0.0,0.0,126420.99811612844
326,1800,1080,0,1.0,0.0,0.0,117132.82371173167
327,1800,1080,0,1.0,0.0,0.0,116587.29877970446
328,1800,1080,0,1.0,0.0,0.8333333333333334,106375.05482000738
329,1800,1080,0,1.0,0.0,0.0,129748.85991990037
330,1800,1080,0,1.0,0.0,0.6086956521739131,131738.08040007364
331,1800,1080,0,1.0,0.0,0.9411764705882353,131094.05732203368
332,1800,1080,0,1.0,0.0,0.9473684210526316,113310.9872544654
333,1800,1080,0,1.0,0.0,0.0,129807.69527930429
334,1800,1080,1,1.0,0.0,0.9,105115.81626842469
335,1800,1080,1,1.0,0.0,0.0,129751.09307417137
336,1800,1080,1,0.9545454545454546,0.045454545454545456,0.9090909090909091,139208.51997045768
337,1800,1080,1,1.0,0.0,0.0,128346.34697462723
338,1800,1080,1,1.0,0.0,0.0,131097.2070953426
339,1800,1080,1,1.0,0.0,0.9333333333333333,123178.12254669436
340,1800,1080,1,1.0,0.0,0.8421052631578947,100606.48551143361
341,1800,1080,1,1.0,0.0,0.0,95318.99570050731
342,1800,1080,2,1.0,0.0,0.8636363636363636,102160.83400210616
343,1800,1080,2,1.0,0.0,0.0,99144.25184973505
344,1800,1080,2,1.0,0.0,0.0,98655.01013434368
345,1800,1080,2,1.0,0.0,0.0,118146.29423701002
346,1800,1080,2,1.0,0.0,0.0,118966.82392294897
347,1800,1080,2,1.0,0.0,0.0,119226.99196272837
348,1800,1080,2,0.9545454545454546,0.045454545454545456,0.9090909090909091,111236.43346370384
349,1800,1080,2,0.9545454545454546,0.045454545454545456,0.0,125245.79769484338
350,1800,1080,3,0.9090909090909091,0.0,0.0,99592.13474546578
351,1800,1080,3,0.9545454545454546,0.045454545454545456,0.0,102554.9405185874
352,1800,1170,0,1.0,0.0,0.0,124274.4389056292
353,1800,1170,0,1.0,0.0,0.0,125660.34249645776
354,1800,1170,0,1.0,0.0,0.0,129141.54396614924
355,1800,1170,0,1.0,0.0,0.9047619047619048,137894.56959205834
356,1800,1170,0,1.0,0.0,0.0,135678.0338987326
357,1800,1170,0,1.0,0.0,0.0,128880.40747103792
358,1800,1170,0,1.0,0.0,0.0,118404.79055285701
359,1800,1170,0,0.9545454545454546,0.045454545454545456,0.0,118575.64176636963
360,1800,1170,0,0.9090909090909091,0.045454545454545456,0.9047619047619048,105333.30741791186
361,1800,1170,0,1.0,0.0,0.0,131322.96067919282
362,1800,1170,0,1.0,0.0,0.0,135264.92375954264
363,1800,1170,0,1.0,0.0,0.9411764705882353,133488.83845431177
364,1800,1170,0,1.0,0.0,0.9473684210526316,115549.28265111907
365,1800,1170,0,1.0,0.0,0.0,131302.1065831838
366,1800,1170,1,0.9545454545454546,0.0,0.8571428571428572,106030.99476392887
367,1800,1170,1,1.0,0.0,0.0,131400.6108197595
368,1800,1170,1,1.0,0.0,0.8947368421052632,140497.004834583
369,1800,1170,1,0.9545454545454546,0.045454545454545456,0.0,128004.833940702
370,1800,1170,1,0.9090909090909091,0.045454545454545456,0.8823529411764706,129485.90019769425
371,1800,1170,1,1.0,0.0,0.0,124207.90890572316
372,1800,1170,1,0.9545454545454546,0.045454545454545456,0.8695652173913043,102515.8404076752
373,1800,1170,1,0.9090909090909091,0.045454545454545456,0.0,96045.13076359844
374,1800,1170,2,0.9545454545454546,0.0,0.0,103354.18530157208
375,1800,1170,2,0.9545454545454546,0.0,0.8695652173913043,99776.19081832106
376,1800,1170,2,0.9090909090909091,0.09090909090909091,0.0,117566.94661212513
377,1800,1170,2,0.9090909090909091,0.045454545454545456,0.0,118698.93243269232
378,1800,1170,2,0.9090909090909091,0.09090909090909091,0.0,118639.34244571964
379,1800,1170,2,0.9545454545454546,0.0,0.9090909090909091,112557.94069086881
380,1800,1170,2,1.0,0.0,0.0,125329.37595605564
381,1800,1170,3,0.9545454545454546,0.0,0.0,100252.79717971523
382,1800,1170,3,0.9545454545454546,0.045454545454545456,0.0,99942.03570772108
383,1800,1170,3,1.0,0.0,0.0,103046.78393726225
384,1800,1260,0,1.0,0.0,0.0,127235.87596453632
385,1800,1260,0,1.0,0.0,0.0,127730.94486268902
386,1800,1260,0,1.0,0.0,0.0,132273.7838729183
387,1800,1260,0,1.0,0.0,0.8260869565217391,140580.06066949735
388,1800,1260,0,1.0,0.0,0.0,136618.3499749378
389,1800,1260,0,1.0,0.0,0.0,131278.79477622532
390,1800,1260,0,1.0,0.0,0.0,121154.87595053355
391,1800,1260,0,1.0,0.0,0.0,120927.65296753254
392,1800,1260,0,1.0,0.0,0.9047619047619048,106018.2633766528
393,1800,1260,0,1.0,0.0,0.0,133140.9236770454
394,1800,1260,0,1.0,0.0,0.8695652173913043,137562.47914497898
395,1800,1260,0,1.0,0.0,0.8421052631578947,137590.8476125519
396,1800,1260,0,1.0,0.0,0.9090909090909091,116630.23933172357
397,1800,1260,0,1.0,0.0,0.0,133123.59589832558
398,1800,1260,1,0.9545454545454546,0.0,0.85,106860.78358707998
399,1800,1260,1,1.0,0.0,0.0,133722.38282425678
400,1800,1260,1,1.0,0.0,0.8947368421052632,142037.25853630112
401,1800,1260,1,0.9545454545454546,0.0,0.0,129966.84105339705
402,1800,1260,1,0.9545454545454546,0.0,0.8947368421052632,132594.13319251398
403,1800,1260,1,1.0,0.0,0.0,126505.36476701956
404,1800,1260,1,0.9545454545454546,0.045454545454545456,0.9090909090909091,102762.7816428504
405,1800,1260,1,0.9545454545454546,0.0,0.0,96357.85502171502
406,1800,1260,2,0.9545454545454546,0.0,0.0,103176.08121848456
407,1800,1260,2,0.9545454545454546,0.0,0.9047619047619048,99742.67346055467
408,1800,1260,2,1.0,0.0,0.0,119580.13404983876
409,1800,1260,2,1.0,0.0,0.0,120727.59370474216
410,1800,1260,2,0.9545454545454546,0.045454545454545456,0.0,120269.72038920244
411,1800,1260,2,0.9545454545454546,0.0,0.8636363636363636,113477.60022527003
412,1800,1260,2,1.0,0.0,0.0,126129.20157550341
413,1800,1260,3,0.9545454545454546,0.0,0.0,100605.47130336748
414,1800,1260,3,0.9545454545454546,0.045454545454545456,0.0,100294.75723931596
415,1800,1260,3,1.0,0.0,0.0,103822.65451132148
416,1800,1350,0,1.0,0.0,0.0,127151.65695937436
417,1800,1350,0,1.0,0.0,0.0,127493.85418742202
418,1800,1350,0,1.0,0.0,0.0,130056.39244889053
419,1800,1350,0,1.0,0.0,0.9545454545454546,138362.3901029731
420,1800,1350,0,1.0,0.0,0.0,134569.5105321118
421,1800,1350,0,1.0,0.0,0.0,130019.35110252652
422,1800,1350,0,1.0,0.0,0.0,121087.60547346898
423,1800,1350,0,1.0,0.0,0.0,121010.24119779575
424,1800,1350,0,1.0,0.0,0.9047619047619048,106652.68574742875
425,1800,1350,0,0.36363636363636365,0.5909090909090909,0.0,132492.05404665612
426,1800,1350,0,1.0,0.0,0.9047619047619048,135019.74720591403
427,1800,1350,0,1.0,0.0,0.8888888888888888,133913.98465647298
428,1800,1350,0,1.0,0.0,0.9473684210526316,115877.03964273554
429,1800,1350,0,1.0,0.0,0.0,132151.19210179293
430,1800,1350,1,0.9545454545454546,0.0,0.8571428571428572,107053.20317758532
431,1800,1350,1,1.0,0.0,0.0,132699.51409374198
432,1800,1350,1,1.0,0.0,0.9411764705882353,141092.79434131
433,1800,1350,1,1.0,0.0,0.0,129413.54549980834
434,1800,1350,1,1.0,0.0,0.9444444444444444,131573.7408874586
435,1800,1350,1,0.9545454545454546,0.0,0.0,125320.08282743471
436,1800,1350,1,1.0,0.0,0.0,103209.37718570746
437,1800,1350,1,1.0,0.0,0.0,97333.06329654502
438,1800,1350,2,0.9545454545454546,0.0,0.85,103443.0413342965
439,1800,1350,2,0.5,0.45454545454545453,0.0,100648.82163830592
440,1800,1350,2,1.0,0.0,0.0,119154.30387928039
441,1800,1350,2,1.0,0.0,0.0,120593.79782520192
442,1800,1350,2,1.0,0.0,0.0,120477.79398344699
443,1800,1350,2,0.9545454545454546,0.0,0.8695652173913043,114686.88904021932
444,1800,1350,2,1.0,0.0,0.0,125332.67676106107
445,1800,1350,3,0.9545454545454546,0.0,0.0,101344.72648752276
446,1800,1350,3,0.9545454545454546,0.045454545454545456,0.0,100367.30193157481
447,1800,1350,3,1.0,0.0,0.0,105055.71709114143
448,1800,1440,0,1.0,0.0,0.0,126428.3384871548
449,1800,1440,0,1.0,0.0,0.0,126453.68356329038
450,1800,1440,0,1.0,0.0,0.0,130158.63512276484
451,1800,1440,0,1.0,0.0,0.0,138862.0989238243
452,1800,1440,0,0.9545454545454546,0.045454545454545456,0.0,136441.51629385145
453,1800,1440,0,1.0,0.0,0.0,130081.45380870813
454,1800,1440,0,1.0,0.0,0.0,119479.03787797017
455,1800,1440,0,1.0,0.0,0.0,120540.52066230938
456,1800,1440,0,1.0,0.0,0.9523809523809523,106956.46117570341
457,1800,1440,0,1.0,0.0,0.0,133056.5856143826
458,1800,1440,0,1.0,0.0,0.9523809523809523,136488.9393633342
459,1800,1440,0,1.0,0.0,0.9,136026.87373615318
460,1800,1440,0,1.0,0.0,0.9047619047619048,116915.3216253176
461,1800,1440,0,0.9545454545454546,0.045454545454545456,0.0,133461.54969323834
462,1800,1440,1,0.8636363636363636,0.045454545454545456,0.85,107753.47695814708
463,1800,1440,1,1.0,0.0,0.04347826086956519,132160.63103050934
464,1800,1440,1,1.0,0.0,0.8888888888888888,138502.89146348796
465,1800,1440,1,0.9090909090909091,0.09090909090909091,0.0,131292.8817943443
466,1800,1440,1,1.0,0.0,0.04347826086956519,132621.93025037396
467,1800,1440,1,0.9545454545454546,0.0,0.8947368421052632,126329.89235387296
468,1800,1440,1,0.9545454545454546,0.0,0.0,104978.45002829301
469,1800,1440,1,1.0,0.0,0.0,97524.42209348337
470,1800,1440,2,0.8636363636363636,0.045454545454545456,0.85,104257.11078751454
471,1800,1440,2,0.8636363636363636,0.09090909090909091,0.0,101304.91690873721
472,1800,1440,2,0.9545454545454546,0.0,0.0,121427.3532604802
473,1800,1440,2,0.9545454545454546,0.0,0.0,121241.98063075155
474,1800,1440,2,1.0,0.0,0.9047619047619048,120723.98129417535
475,1800,1440,2,0.9090909090909091,0.045454545454545456,0.0,114738.47766322487
476,1800,1440,2,1.0,0.0,0.0,127119.16261051258
477,1800,1440,3,0.8181818181818182,0.09090909090909091,0.0,101560.76649769294
478,1800,1440,3,0.8181818181818182,0.13636363636363635,0.0,101188.96410345432
479,1800,1440,3,0.9545454545454546,0.0,0.0,105292.35673863666
480,1800,1530,0,1.0,0.0,0.0,127913.28509250698
481,1800,1530,0,1.0,0.0,0.0,127912.15597346707
482,1800,1530,0,1.0,0.0,0.0,131526.22206005585
483,1800,1530,0,1.0,0.0,0.9444444444444444,140362.2958493459
484,1800,1530,0,0.8181818181818182,0.09090909090909091,0.0,137784.82623690888
485,1800,1530,0,1.0,0.0,0.0,132336.74683358855
486,1800,1530,0,1.0,0.0,0.0,121320.12172437125
487,1800,1530,0,0.9545454545454546,0.045454545454545456,0.0,120946.56798486812
488,1800,1530,0,1.0,0.0,0.9047619047619048,107681.95195608895
489,1800,1530,0,1.0,0.0,0.0,135587.33247100704
490,1800,1530,0,1.0,0.0,0.6666666666666667,137906.65744520613
491,1800,1530,0,1.0,0.0,0.8947368421052632,137872.13654894702
492,1800,1530,0,1.0,0.0,0.8636363636363636,117433.6570260533
493,1800,1530,0,1.0,0.0,0.0,134871.650117486
494,1800,1530,1,0.9545454545454546,0.0,0.85,107924.45516085338
495,1800,1530,1,1.0,0.0,0.0,133537.57248378685
496,1800,1530,1,0.8636363636363636,0.045454545454545456,0.8947368421052632,143603.55788170802
497,1800,1530,1,0.9545454545454546,0.0,0.0,131155.98196933622
498,1800,1530,1,0.9545454545454546,0.0,0.0,134017.80157531053
499,1800,1530,1,1.0,0.0,0.8333333333333334,126495.23616240922
500,1800,1530,1,0.5454545454545454,0.4090909090909091,0.0,105661.56127980324
501,1800,1530,1,0.9545454545454546,0.0,0.0,98405.1645662015
502,1800,1530,2,0.9545454545454546,0.0,0.8421052631578947,104464.15079133735
503,1800,1530,2,0.9545454545454546,0.0,0.0,101888.32078431145
504,1800,1530,2,0.9545454545454546,0.0,0.0,120790.08510344835
505,1800,1530,2,0.9545454545454546,0.0,0.0,121886.69664033574
506,1800,1530,2,0.8636363636363636,0.09090909090909091,0.0,121604.5448605991
507,1800,1530,2,0.8636363636363636,0.045454545454545456,0.8636363636363636,115160.2859949285
508,1800,1530,2,0.9545454545454546,0.045454545454545456,0.0,130111.50423368227
509,1800,1530,3,0.9090909090909091,0.0,0.0,101884.98455905872
510,1800,1530,3,0.9545454545454546,0.0,0.0,101805.0458849605
511,1800,1530,3,0.8181818181818182,0.13636363636363635,0.0,105452.64349774731
512,1800,1620,0,0.9545454545454546,0.045454545454545456,0.0,129858.37820070876
513,1800,1620,0,1.0,0.0,0.0,129064.73121588925
514,1800,1620,0,1.0,0.0,0.0,132326.41704883336
515,1800,1620,0,1.0,0.0,0.8888888888888888,141123.93701424575
516,1800,1620,0,1.0,0.0,0.0,137492.37114184187
517,1800,1620,0,1.0,0.0,0.0,132401.69401014183
518,1800,1620,0,1.0,0.0,0.0,121495.1163947624
519,1800,1620,0,1.0,0.0,0.0,121764.15835349393
520,1800,1620,0,0.9545454545454546,0.045454545454545456,0.9047619047619048,108341.68853129138
521,1800,1620,0,1.0,0.0,0.0,135387.2124996295
522,1800,1620,0,1.0,0.0,0.7083333333333333,138615.3982718967
523,1800,1620,0,0.9545454545454546,0.045454545454545456,0.8947368421052632,137244.37437557656
524,1800,1620,0,1.0,0.0,0.8888888888888888,117471.61975934783
525,1800,1620,0,1.0,0.0,0.0,135478.60466976426
526,1800,1620,1,0.8636363636363636,0.045454545454545456,0.85,108215.47286416212
527,1800,1620,1,0.9090909090909091,0.09090909090909091,0.0,135369.14480406168
528,1800,1620,1,0.9545454545454546,0.0,0.85,145824.98519416832
529,1800,1620,1,0.9090909090909091,0.09090909090909091,0.0,133060.40483498236
530,1800,1620,1,0.7727272727272727,0.13636363636363635,0.0,136029.79794704245
531,1800,1620,1,1.0,0.0,0.8888888888888888,128028.26709119006
532,1800,1620,1,0.9545454545454546,0.0,0.0,105957.16312988187
533,1800,1620,1,0.9090909090909091,0.045454545454545456,0.0,99266.95712520521
534,1800,1620,2,0.8636363636363636,0.045454545454545456,0.8947368421052632,104531.52962077354
535,1800,1620,2,0.8636363636363636,0.09090909090909091,0.0,101974.4506917823
536,1800,1620,2,1.0,0.0,0.0,122558.02597479815
537,1800,1620,2,1.0,0.0,0.0,123032.56221530333
538,1800,1620,2,0.9090909090909091,0.045454545454545456,0.8333333333333334,123557.5564857375
539,1800,1620,2,0.9090909090909091,0.045454545454545456,0.0,117346.94380200609
540,1800,1620,2,0.9545454545454546,0.045454545454545456,0.0,129831.28353021422
541,1800,1620,3,0.8181818181818182,0.09090909090909091,0.0,102981.70389877769
542,1800,1620,3,0.8636363636363636,0.09090909090909091,0.0,102452.50458632063
543,1800,1620,3,0.9545454545454546,0.0,0.0,107452.32810002145
544,1800,1710,0,0.9545454545454546,0.045454545454545456,0.0,129881.17255583535
545,1800,1710,0,1.0,0.0,0.0,129632.22465102453
546,1800,1710,0,0.9545454545454546,0.045454545454545456,0.0,133697.8148690008
547,1800,1710,0,1.0,0.0,0.8571428571428572,142827.9518315697
548,1800,1710,0,1.0,0.0,0.0,138644.296633972
549,1800,1710,0,1.0,0.0,0.0,133884.9848984132
550,1800,1710,0,1.0,0.0,0.0,123821.23905279207
551,1800,1710,0,1.0,0.0,0.0,123364.46163326662
552,1800,1710,0,1.0,0.0,0.9047619047619048,110021.43800551735
553,1800,1710,0,1.0,0.0,0.0,135415.68238010586
554,1800,1710,0,1.0,0.0,0.6666666666666667,139109.63836770374
555,1800,1710,0,1.0,0.0,0.8947368421052632,137349.16840882716
556,1800,1710,0,1.0,0.0,0.9090909090909091,119038.14398255649
557,1800,1710,0,1.0,0.0,0.0,135470.7595451167
558,1800,1710,1,0.9545454545454546,0.0,0.8571428571428572,110279.32402666271
559,1800,1710,1,1.0,0.0,0.0,135370.50655000107
560,1800,1710,1,0.9545454545454546,0.0,0.8333333333333334,145008.92620936394
561,1800,1710,1,0.9090909090909091,0.045454545454545456,0.0,132668.7700719464
562,1800,1710,1,0.6818181818181818,0.13636363636363635,0.0,136329.92049485777
563,1800,1710,1,1.0,0.0,0.8823529411764706,128059.75436913712
564,1800,1710,1,0.9545454545454546,0.0,0.0,106745.64409665574
565,1800,1710,1,0.9545454545454546,0.0,0.0,99826.7707052117
566,1800,1710,2,0.9545454545454546,0.0,0.8,106130.95173893707
567,1800,1710,2,0.8181818181818182,0.13636363636363635,0.0,103297.66874246711
568,1800,1710,2,0.9545454545454546,0.0,0.0,123160.36533318598
569,1800,1710,2,0.9545454545454546,0.0,0.0,123979.96112716343
570,1800,1710,2,0.9545454545454546,0.0,0.0,123672.43118750885
571,1800,1710,2,0.9545454545454546,0.0,0.8260869565217391,116876.40887207634
572,1800,1710,2,1.0,0.0,0.0,129749.05810727659
573,1800,1710,3,0.9090909090909091,0.0,0.0,104220.46249415347
574,1800,1710,3,0.9545454545454546,0.0,0.0,103477.5285884731
575,1800,1710,3,0.9545454545454546,0.045454545454545456,0.0,107523.77590146661
