,TX_AGGREGATION_TIMER_NOMINAL,size,hops,pdr,plr,aggregation_efficiency,energy
362,300,5,0,0.0,0.0,0.0,21562.933304743423
363,300,5,0,0.0,0.0,0.0,22047.949198083686
364,300,5,0,0.0,0.0,0.0,22952.028479280812
365,300,5,0,0.0,0.0,0.0,21757.22146551162
366,300,5,0,0.0,0.0,0.0,20870.395696304953
367,300,5,0,0.0,0.0,0.0,21642.17131723061
368,300,5,0,0.0,0.0,0.0,20622.528955086476
369,300,6,0,0.0,0.0,0.0,22042.051185519267
370,300,6,0,0.0,0.0,0.0,23371.95894652094
371,300,6,0,0.0,0.0,0.0,22816.735729067255
372,300,6,0,0.0,0.0,0.0,22573.0565318229
373,300,6,0,0.0,0.0,0.0,23445.326548073863
374,300,6,0,0.0,0.0,0.0,23826.04292327218
375,300,6,0,0.0,0.0,0.0,23742.548371229077
376,300,6,0,0.0,0.0,0.0,23438.158745758225
377,300,6,0,0.0,0.0,0.0,21863.845468059924
378,300,7,0,1.0,0.0,0.0,22222.70297546896
379,300,7,0,1.0,0.0,0.8636363636363636,26846.967540544952
380,300,7,0,0.9,0.0,0.0,23696.25137740136
381,300,7,0,0.9,0.0,0.5,24934.91600761934
382,300,7,0,0.8181818181818182,0.0,0.0,24160.789310105472
383,300,7,0,0.8181818181818182,0.0,0.75,29961.630314002225
384,300,7,0,0.9,0.0,0.0,23070.66798027659
385,300,7,0,0.9,0.0,0.44999999999999996,25738.836445794397
386,300,7,0,0.8181818181818182,0.0,0.0,23517.1913561954
387,300,8,0,0.9090909090909091,0.09090909090909091,0.0,21961.34136903054
388,300,8,0,1.0,0.0,0.8421052631578947,25103.874604952936
389,300,8,0,0.9090909090909091,0.0,0.4545454545454546,25453.833344598905
390,300,8,0,1.0,0.0,0.0,24146.0957503819
391,300,8,0,0.8181818181818182,0.0,0.0,24888.008282849878
392,300,8,0,0.9,0.0,0.75,23250.644880956555
393,300,8,0,0.9,0.0,0.0,21485.398188599298
394,300,8,0,0.0,0.0,0.0,21133.147236721336
395,300,8,0,0.0,0.0,0.0,20484.55642881721
396,300,9,0,1.0,0.0,0.8260869565217391,27524.341149472162
397,300,9,0,0.9090909090909091,0.0,0.0,24411.8325255589
398,300,9,0,0.9090909090909091,0.0,0.6818181818181819,27953.690878113626
399,300,9,0,0.0,0.0,0.0,22331.694637667886
400,300,9,0,0.9090909090909091,0.0,0.0,24289.70379673587
401,300,9,0,0.9090909090909091,0.0,0.4545454545454546,26422.230689061096
402,300,9,0,1.0,0.0,0.9375,26846.119990216368
403,300,9,0,0.9090909090909091,0.0,0.0,24634.45326445854
404,300,9,0,0.9090909090909091,0.0,0.0,24430.582864966724
405,360,1,0,0.9090909090909091,0.0,0.0,22562.434957366
406,360,1,0,1.0,0.0,0.8666666666666667,25564.08589764519
407,360,1,0,1.0,0.0,0.9375,24881.709623424387
408,360,1,0,1.0,0.0,0.0,22459.56474704339
409,360,1,0,0.9090909090909091,0.0,0.8571428571428572,26833.533386895928
410,360,1,0,0.9090909090909091,0.0,0.4545454545454546,27374.356817283646
411,360,1,0,1.0,0.0,0.0,24082.975497947038
412,360,1,0,0.9090909090909091,0.0,0.0,23539.544606920004
413,360,1,0,0.9090909090909091,0.0,0.0,23500.856565308903
414,360,2,0,0.0,0.0,0.0,21280.796646573854
415,360,2,0,0.0,0.0,0.0,22375.048092031742
416,360,2,0,0.0,0.0,0.0,22566.251703376634
417,360,2,0,0.0,0.0,0.0,22229.94915629785
418,360,2,0,0.0,0.0,0.0,22427.96962820167
419,360,2,0,0.0,0.0,0.0,23880.015027225716
420,360,2,0,0.0,0.0,0.0,22304.633782933684
421,360,2,0,0.0,0.0,0.0,24445.32995695535
422,360,2,0,0.0,0.0,0.0,23046.074817523353
423,360,3,0,1.0,0.0,0.8888888888888888,26745.579697682784
424,360,3,0,1.0,0.0,0.44999999999999996,26618.24037679864
425,360,3,0,0.9090909090909091,0.0,0.0,24678.559580700115
426,360,3,0,0.9,0.0,0.0,23067.664171584067
427,360,3,0,0.9,0.0,0.0,25145.780147542802
428,360,3,0,1.0,0.0,0.8888888888888888,27357.332388553725
429,360,3,0,1.0,0.0,0.9090909090909091,24227.104410110565
430,360,3,0,0.9090909090909091,0.0,0.0,24223.56268773545
431,360,3,0,0.9090909090909091,0.0,0.7142857142857143,26084.780939573942
432,360,4,0,1.0,0.0,0.8421052631578947,26271.51287026345
433,360,4,0,0.8181818181818182,0.0,0.0,24848.973344779213
434,360,4,0,1.0,0.0,0.44999999999999996,24718.41705727016
435,360,4,0,1.0,0.0,0.5294117647058824,24816.9317893481
436,360,4,0,0.9,0.0,0.8095238095238095,27403.477082118916
437,360,4,0,0.9090909090909091,0.0,0.0,24928.103341025584
438,360,4,0,0.8181818181818182,0.0,0.4545454545454546,25836.126003075962
439,360,4,0,0.0,0.0,0.0,22840.820490722475
440,360,4,0,1.0,0.0,0.0,21373.637982585446
441,360,5,0,1.0,0.0,0.8421052631578947,27333.659873479726
442,360,5,0,0.9090909090909091,0.0,0.0,24716.470351311236
443,360,5,0,0.9,0.0,0.0,25717.581797165767
444,360,5,0,0.9,0.0,0.8571428571428572,28039.78615701596
445,360,5,0,0.9090909090909091,0.0,0.5384615384615384,28491.90408491492
446,360,5,0,0.9,0.0,0.44999999999999996,26003.963447592945
447,360,5,0,0.8181818181818182,0.0,0.0,24594.082365142636
448,360,5,0,0.0,0.0,0.0,22212.979576819023
449,360,5,0,0.0,0.0,0.0,23239.748083691236
450,360,6,0,1.0,0.0,0.0,21636.060292708007
451,360,6,0,0.0,0.0,0.0,22061.13967999628
452,360,6,0,0.9090909090909091,0.0,0.0,22433.756944681154
453,360,6,0,0.0,0.0,0.0,22817.6485401237
454,360,6,0,0.0,0.0,0.0,21423.484767723094
455,360,6,0,0.0,0.0,0.0,24251.68818557009
456,360,6,0,0.0,0.0,0.0,22198.13423717892
457,360,6,0,0.0,0.0,0.0,21396.981155439636
458,360,6,0,0.0,0.0,0.0,21448.066873671018
459,360,7,0,0.0,0.0,0.0,20898.106765102795
460,360,7,0,0.0,0.0,0.0,19785.757904805665
461,360,7,0,0.0,0.0,0.0,21155.714742564433
462,360,7,0,0.0,0.0,0.0,20151.30062719437
463,360,7,0,0.0,0.0,0.0,20738.93779505944
464,360,7,0,0.0,0.0,0.0,20101.845768016698
465,360,7,0,0.0,0.0,0.0,20879.734713102604
466,360,7,0,0.0,0.0,0.0,19733.274472538516
467,360,7,0,0.0,0.0,0.0,21732.921421833744
468,360,8,0,1.0,0.0,0.9473684210526316,26076.4705832055
469,360,8,0,0.9090909090909091,0.0,0.7272727272727273,28357.299922451122
470,360,8,0,0.9090909090909091,0.0,0.0,24803.360616912265
471,360,8,0,0.9090909090909091,0.0,0.0,24634.56971870583
472,360,8,0,1.0,0.0,0.9411764705882353,27586.720649641367
473,360,8,0,0.0,0.0,0.0,23452.724047703843
474,360,8,0,1.0,0.0,0.0,23882.380470687356
475,360,8,0,1.0,0.0,0.47619047619047616,25826.021971303442
476,360,8,0,0.9090909090909091,0.0,0.0,24279.65149728758
477,360,9,0,1.0,0.0,0.8333333333333334,24896.78441502212
478,360,9,0,1.0,0.0,0.4545454545454546,26039.795182774382
479,360,9,0,0.9090909090909091,0.0,0.0,23782.068405529495
480,360,9,0,1.0,0.0,0.0,22985.88148789463
481,360,9,0,1.0,0.0,0.47619047619047616,25671.354993548302
482,360,9,0,0.0,0.0,0.0,22827.79537811129
483,360,9,0,0.0,0.0,0.0,23002.842921009764
484,360,9,0,0.0,0.0,0.0,23720.118286961977
485,360,9,0,0.0,0.0,0.0,23221.12545594408
486,420,1,0,1.0,0.0,0.4285714285714286,27297.15589047876
487,420,1,0,0.9,0.0,0.0,24691.89452919764
488,420,1,0,0.9,0.0,0.47619047619047616,28549.407946071984
489,420,1,0,0.8181818181818182,0.0,0.0,27688.14346219835
490,420,1,0,0.9090909090909091,0.0,0.5555555555555556,30596.946987021656
491,420,1,0,1.0,0.0,0.8181818181818181,29662.961352756553
492,420,1,0,0.9090909090909091,0.0,0.0,25248.792680689683
493,420,1,0,0.8181818181818182,0.0,0.0,25887.428792728548
494,420,1,0,1.0,0.0,0.5294117647058824,26942.09732602138
495,420,2,0,0.9090909090909091,0.0,0.8571428571428572,27192.74318354066
496,420,2,0,0.9,0.0,0.7,27143.749789542377
497,420,2,0,0.9090909090909091,0.0,0.0,25183.526253795553
498,420,2,0,0.8181818181818182,0.0,0.5263157894736843,26671.664848970475
499,420,2,0,0.9,0.0,0.875,29446.774711627793
500,420,2,0,0.9,0.0,0.44999999999999996,26613.614807699236
501,420,2,0,0.8181818181818182,0.0,0.0,25437.768874155223
502,420,2,0,0.8181818181818182,0.0,0.65,27698.772201553656
503,420,2,0,0.8181818181818182,0.0,0.0,25101.42479924771
504,420,3,0,1.0,0.0,0.0,23473.433828047277
505,420,3,0,0.9,0.0,0.0,23481.014295447636
506,420,3,0,1.0,0.0,0.8421052631578947,25787.388090122662
507,420,3,0,0.9090909090909091,0.0,0.875,25688.161193128755
508,420,3,0,0.0,0.0,0.0,21606.511537479757
509,420,3,0,0.9090909090909091,0.0,0.0,23483.93970998827
510,420,3,0,0.9090909090909091,0.0,0.0,23169.536714422964
511,420,3,0,0.9090909090909091,0.0,0.7692307692307692,23514.532215422638
512,420,3,0,0.9090909090909091,0.0,0.7333333333333334,24228.455791602333
513,420,4,0,0.0,0.0,0.0,18297.43947680439
514,420,4,0,0.0,0.0,0.0,18823.41807485784
515,420,4,0,0.0,0.0,0.0,19103.725810744185
516,420,4,0,0.0,0.0,0.0,18745.15964551531
517,420,4,0,0.0,0.0,0.0,18429.102358979806
518,420,4,0,0.0,0.0,0.0,19540.479243989434
519,420,4,0,0.0,0.0,0.0,18955.320986830597
520,420,4,0,0.0,0.0,0.0,19049.318965496128
521,420,4,0,0.0,0.0,0.0,18368.438474203063
522,420,5,0,0.9090909090909091,0.0,0.5384615384615384,26272.800961457837
523,420,5,0,1.0,0.0,0.4285714285714286,25493.774197368224
524,420,5,0,0.8181818181818182,0.0,0.0,23117.503704624018
525,420,5,0,0.0,0.0,0.0,22631.604824594408
526,420,5,0,0.0,0.0,0.0,21961.040100230948
527,420,5,0,0.0,0.0,0.0,22814.522236292076
528,420,5,0,0.0,0.0,0.0,23277.160349154805
529,420,5,0,0.0,0.0,0.0,21665.35682733097
530,420,5,0,0.0,0.0,0.0,22375.640075790452
531,420,6,0,1.0,0.0,0.76,30710.140086595886
532,420,6,0,0.8181818181818182,0.0,0.8636363636363636,31638.28557886202
533,420,6,0,0.8181818181818182,0.0,0.7727272727272727,31845.673321983068
534,420,6,0,0.8181818181818182,0.0,0.0,28858.202152758473
535,420,6,0,0.8181818181818182,0.0,0.8,31492.860083609834
536,420,6,0,0.7272727272727273,0.0,0.0,29039.128891045762
537,420,6,0,0.6363636363636364,0.0,0.7272727272727273,31122.37205387153
538,420,6,0,0.8181818181818182,0.0,0.0,27340.275814760847
539,420,6,0,0.8,0.0,0.44999999999999996,29313.623194743137
540,420,7,0,0.0,0.0,0.0,17157.460969164553
541,420,7,0,0.0,0.0,0.0,17907.33814366961
542,420,7,0,0.0,0.0,0.0,16833.413178040868
543,420,7,0,0.0,0.0,0.0,17480.412090107668
544,420,7,0,0.0,0.0,0.0,16768.808386440774
545,420,7,0,0.0,0.0,0.0,17942.983755636495
546,420,7,0,0.0,0.0,0.0,17383.38642327389
547,420,7,0,0.0,0.0,0.0,18016.130119873484
548,420,7,0,0.0,0.0,0.0,17230.313290054633
549,420,8,0,1.0,0.0,0.8095238095238095,27528.689082386372
550,420,8,0,1.0,0.0,0.0,23298.182846665135
551,420,8,0,0.8181818181818182,0.0,0.0,25277.17294145246
552,420,8,0,0.9,0.0,0.75,26951.617833981512
553,420,8,0,0.8181818181818182,0.0,0.7777777777777778,28859.289740764016
554,420,8,0,0.8181818181818182,0.0,0.5217391304347826,27798.180334290384
555,420,8,0,0.8181818181818182,0.0,0.44999999999999996,28391.935586254996
556,420,8,0,0.8181818181818182,0.0,0.0,24927.2996102053
557,420,8,0,0.0,0.0,0.0,22095.004161204495
558,420,9,0,0.9090909090909091,0.0,0.0,22165.638280422998
559,420,9,0,1.0,0.0,0.75,23623.43119252769
560,420,9,0,0.8888888888888888,0.0,0.4736842105263158,22749.3701244629
561,420,9,0,0.9,0.0,0.0,20348.165889564967
562,420,9,0,0.0,0.0,0.0,19550.21235823146
563,420,9,0,0.0,0.0,0.0,20994.584387284172
564,420,9,0,0.0,0.0,0.0,21669.557117129007
565,420,9,0,0.0,0.0,0.0,20181.045648140233
566,420,9,0,0.0,0.0,0.0,21206.65431460155
567,480,1,0,0.0,0.0,0.0,22430.39341538356
568,480,1,0,0.0,0.0,0.0,21725.084906173313
569,480,1,0,0.0,0.0,0.0,22467.445086045896
570,480,1,0,0.0,0.0,0.0,21635.217551424084
571,480,1,0,0.0,0.0,0.0,20249.55910255141
572,480,1,0,0.0,0.0,0.0,22400.349098989416
573,480,1,0,0.0,0.0,0.0,20206.878108624947
574,480,1,0,0.0,0.0,0.0,20164.401690795003
575,480,1,0,0.0,0.0,0.0,20272.908243813064
576,480,2,0,1.0,0.0,0.875,20986.431147354597
577,480,2,0,1.0,0.0,0.8,20885.999023897042
578,480,2,0,0.9090909090909091,0.0,0.0,21157.361720565823
579,480,2,0,1.0,0.0,0.8181818181818181,20456.89196133893
580,480,2,0,1.0,0.0,0.0,20534.016522085956
581,480,2,0,0.9090909090909091,0.0,0.0,20947.495409154686
582,480,2,0,0.0,0.0,0.0,19411.728632608083
583,480,2,0,0.0,0.0,0.0,19268.012440748622
584,480,2,0,0.0,0.0,0.0,19550.76706802154
585,480,3,0,0.0,0.0,0.0,22820.78192851946
586,480,3,0,0.0,0.0,0.0,23435.425905061613
587,480,3,0,0.0,0.0,0.0,22742.52690572314
588,480,3,0,0.0,0.0,0.0,22802.15309449801
589,480,3,0,0.0,0.0,0.0,24731.797985780446
590,480,3,0,0.0,0.0,0.0,24494.35529603632
591,480,3,0,0.0,0.0,0.0,23340.815177136927
592,480,3,0,0.0,0.0,0.0,24789.730445579324
593,480,3,0,0.0,0.0,0.0,23921.85945440787
594,480,4,0,1.0,0.0,0.0,20441.20793836136
595,480,4,0,0.0,0.0,0.0,20678.391198464353
596,480,4,0,0.0,0.0,0.0,21350.520792861927
597,480,4,0,0.0,0.0,0.0,20865.274415263033
598,480,4,0,0.0,0.0,0.0,20195.708694195255
599,480,4,0,0.0,0.0,0.0,21162.199446155297
600,480,4,0,0.0,0.0,0.0,21084.489974140393
601,480,4,0,0.0,0.0,0.0,20420.807353739514
602,480,4,0,0.0,0.0,0.0,20386.86456472714
603,480,5,0,1.0,0.0,0.6875,27090.98704676023
604,480,5,0,0.8181818181818182,0.0,0.0,26478.328680836923
605,480,5,0,0.0,0.0,0.0,25019.596577950102
606,480,5,0,0.9090909090909091,0.0,0.4285714285714286,28074.297599660476
607,480,5,0,0.9090909090909091,0.0,0.0,26196.075217176578
608,480,5,0,1.0,0.0,0.8333333333333334,28146.377501605675
609,480,5,0,0.9090909090909091,0.0,0.8333333333333334,28175.67333593517
610,480,5,0,1.0,0.0,0.875,26982.819831391334
611,480,5,0,1.0,0.0,0.0,24960.254561256646
612,480,6,0,1.0,0.0,0.8125,24845.302492814044
613,480,6,0,0.9,0.0,0.6875,25410.27988651353
614,480,6,0,0.8181818181818182,0.0,0.0,23185.542791699303
615,480,6,0,0.9,0.0,0.8181818181818181,25523.285735534308
616,480,6,0,0.9,0.0,0.7692307692307692,24389.348919907712
617,480,6,0,0.9,0.0,0.8181818181818181,24259.415484171062
618,480,6,0,0.8181818181818182,0.0,0.0,23353.402315607313
619,480,6,0,0.8181818181818182,0.0,0.0,23914.549265741203
620,480,6,0,0.8181818181818182,0.0,0.0,24302.247108735213
621,480,7,0,0.0,0.0,0.0,24725.44373975207
622,480,7,0,0.0,0.0,0.0,23836.013544559486
623,480,7,0,0.0,0.0,0.0,25823.203869092064
624,480,7,0,0.0,0.0,0.0,24882.690062906986
625,480,7,0,0.0,0.0,0.0,24829.153805663616
626,480,7,0,0.0,0.0,0.0,23068.415523076656
627,480,7,0,0.0,0.0,0.0,25427.14718303929
628,480,7,0,0.0,0.0,0.0,25374.566139004044
629,480,7,0,0.0,0.0,0.0,24100.042387409816
630,480,8,0,1.0,0.0,0.0,25053.281702988734
631,480,8,0,1.0,0.0,0.8571428571428572,24680.66254830583
632,480,8,0,0.8,0.1,0.0,23526.775533403383
633,480,8,0,0.9,0.0,0.44999999999999996,27042.58894549803
634,480,8,0,0.8181818181818182,0.0,0.0,25540.851290481816
635,480,8,0,0.9,0.0,0.8181818181818181,25163.38363457444
636,480,8,0,0.9,0.0,0.8461538461538461,26335.003698300745
637,480,8,0,0.9,0.0,0.7857142857142857,26766.545379942738
638,480,8,0,0.9,0.0,0.0,25007.981846798088
639,480,9,0,1.0,0.0,0.9166666666666666,24233.856392003043
640,480,9,0,0.9090909090909091,0.0,0.0,23537.587156074846
641,480,9,0,0.9090909090909091,0.0,0.0,24218.516316635258
642,480,9,0,0.9090909090909091,0.0,0.8181818181818181,24701.280246966526
643,480,9,0,1.0,0.0,0.0,22825.857420346125
644,480,9,0,1.0,0.0,0.0,23481.451002937854
645,480,9,0,1.0,0.0,0.0,22453.651235968962
646,480,9,0,1.0,0.0,0.9090909090909091,23009.793118838104
647,480,9,0,1.0,0.0,0.0,21729.680786008743
648,540,1,0,0.0,0.0,0.0,23006.284651740036
649,540,1,0,0.0,0.0,0.0,22989.955115389646
650,540,1,0,0.0,0.0,0.0,23330.015545974762
651,540,1,0,0.0,0.0,0.0,22744.4165713249
652,540,1,0,0.0,0.0,0.0,23581.718363376916
653,540,1,0,0.0,0.0,0.0,21961.298304820783
654,540,1,0,0.0,0.0,0.0,22492.218933121174
655,540,1,0,0.0,0.0,0.0,22395.254161541205
656,540,1,0,0.0,0.0,0.0,22620.667030731525
657,540,2,0,1.0,0.0,0.75,20914.667761396016
658,540,2,0,0.9,0.0,0.0,20949.469573079503
659,540,2,0,0.0,0.0,0.0,22724.187687749276
660,540,2,0,0.0,0.0,0.0,20867.59936801657
661,540,2,0,0.0,0.0,0.0,22187.697373957668
662,540,2,0,0.0,0.0,0.0,22854.93568322844
663,540,2,0,0.0,0.0,0.0,20763.275453545677
664,540,2,0,0.0,0.0,0.0,22761.00225968132
665,540,2,0,0.0,0.0,0.0,20688.128868636413
666,540,3,0,1.0,0.0,0.6111111111111112,26555.32310222296
667,540,3,0,0.9,0.0,0.0,24221.03082097743
668,540,3,0,0.9,0.0,0.8461538461538461,27523.51970296239
669,540,3,0,0.9,0.0,0.0,23797.201238080826
670,540,3,0,0.8181818181818182,0.0,0.0,25874.524440416248
671,540,3,0,0.8181818181818182,0.0,0.75,25182.259743600982
672,540,3,0,0.8181818181818182,0.0,0.6428571428571428,26977.990884874485
673,540,3,0,0.9,0.0,0.7857142857142857,25744.14549061121
674,540,3,0,0.9,0.0,0.75,25972.441429441813
675,540,4,0,0.0,0.0,0.0,23478.93615998579
676,540,4,0,0.0,0.0,0.0,21895.34413346268
677,540,4,0,0.0,0.0,0.0,24706.2351989143
678,540,4,0,0.0,0.0,0.0,23651.942234497303
679,540,4,0,0.0,0.0,0.0,24064.102083015216
680,540,4,0,0.0,0.0,0.0,21885.670680908886
681,540,4,0,0.0,0.0,0.0,24203.200671477494
682,540,4,0,0.0,0.0,0.0,22433.38017490092
683,540,4,0,0.0,0.0,0.0,23531.64967912575
684,540,5,0,0.0,0.0,0.0,22265.62874059768
685,540,5,0,0.0,0.0,0.0,22224.938791238314
686,540,5,0,0.0,0.0,0.0,21949.501871015782
687,540,5,0,0.0,0.0,0.0,20917.96979368089
688,540,5,0,0.0,0.0,0.0,21735.176999748357
689,540,5,0,0.0,0.0,0.0,20976.996004514844
690,540,5,0,0.0,0.0,0.0,20299.255474178008
691,540,5,0,0.0,0.0,0.0,20160.1725721277
692,540,5,0,0.0,0.0,0.0,21385.695471596107
693,540,6,0,1.0,0.0,0.9,20295.582320933427
694,540,6,0,0.9,0.0,0.0,21489.99208082845
695,540,6,0,0.0,0.0,0.0,20047.341476648347
696,540,6,0,0.0,0.0,0.0,22082.350413643053
697,540,6,0,0.0,0.0,0.0,21486.26383259026
698,540,6,0,0.0,0.0,0.0,22144.341161509008
699,540,6,0,0.0,0.0,0.0,23564.053413174475
700,540,6,0,0.0,0.0,0.0,20905.092000905857
701,540,6,0,0.0,0.0,0.0,20800.68536955867
702,540,7,0,0.0,0.0,0.0,25714.911396721454
703,540,7,0,0.0,0.0,0.0,24639.015574646193
704,540,7,0,0.0,0.0,0.0,25042.355552033816
705,540,7,0,0.0,0.0,0.0,24846.022139989487
706,540,7,0,0.0,0.0,0.0,27025.048759820507
707,540,7,0,0.0,0.0,0.0,24103.59163493969
708,540,7,0,0.0,0.0,0.0,25468.928233680403
709,540,7,0,0.0,0.0,0.0,26762.432289987184
710,540,7,0,0.0,0.0,0.0,25172.90867147345
711,540,8,0,0.0,0.0,0.0,22725.990376440866
712,540,8,0,0.0,0.0,0.0,22872.584984537134
713,540,8,0,0.0,0.0,0.0,22353.968986690223
714,540,8,0,0.0,0.0,0.0,23148.80949998779
715,540,8,0,0.0,0.0,0.0,23364.851788798333
716,540,8,0,0.0,0.0,0.0,21472.09590928528
717,540,8,0,0.0,0.0,0.0,22134.24682830495
718,540,8,0,0.0,0.0,0.0,22092.978778319895
719,540,8,0,0.0,0.0,0.0,22892.525664468125
720,540,9,0,1.0,0.0,0.0,23684.162053281827
721,540,9,0,0.8181818181818182,0.0,0.6666666666666667,26312.545470195946
722,540,9,0,1.0,0.0,0.7333333333333334,27490.423442029576
723,540,9,0,0.9,0.0,0.0,23723.20250371795
724,540,9,0,0.8181818181818182,0.0,0.0,24000.07801966192
725,540,9,0,0.9,0.0,0.0,22832.42375069969
726,540,9,0,0.8181818181818182,0.0,0.4285714285714286,26150.250682738224
727,540,9,0,0.9,0.0,0.8181818181818181,23198.503248474943
728,540,9,0,0.9,0.0,0.0,22627.525805550034
